country,time_id,year,quarter,npl_ratio,euribor_3m,gdp_growth,unemployment,inflation_yoy
SI,8077,2019,1,3.364772691154,-0.3085333333333333,5.925792808305053,4.4,1.3666666666666665
SI,8078,2019,2,3.364772691154,-0.3171,5.925792808305053,4.4,1.7666666666666666
SI,8079,2019,3,3.364772691154,-0.3967333333333333,5.925792808305053,4.4,2.033333333333333
SI,8080,2019,4,3.364772691154,-0.4029666666666666,5.925792808305053,4.4,1.6333333333333335
SI,8081,2020,1,3.01762967051172,-0.4055333333333333,-2.944050070135984,5.0,1.6666666666666667
SI,8082,2020,2,3.01762967051172,-0.3007,-2.944050070135984,5.0,-1.1666666666666667
SI,8083,2020,3,3.01762967051172,-0.4717333333333333,-2.944050070135984,5.0,-0.5666666666666667
SI,8084,2020,4,3.01762967051172,-0.5227,-2.944050070135984,5.0,-0.9333333333333332
SI,8085,2021,1,2.0551823830108,-0.5424666666666668,11.32616011998624,4.8,-0.6333333333333333
SI,8086,2021,2,2.0551823830108,-0.5404,11.32616011998624,4.8,2.0333333333333337
SI,8087,2021,3,2.0551823830108,-0.5458,11.32616011998624,4.8,2.266666666666667
SI,8088,2021,4,2.0551823830108,-0.5663999999999999,11.32616011998624,4.8,4.5
SI,8089,2022,1,1.75022880209529,-0.529,9.319635457906994,4.0,6.333333333333333
SI,8090,2022,2,1.75022880209529,-0.3576,9.319635457906994,4.0,8.966666666666667
SI,8091,2022,3,1.75022880209529,0.4807333333333333,9.319635457906994,4.0,11.266666666666666
SI,8092,2022,4,1.75022880209529,1.7721333333333331,9.319635457906994,4.0,10.633333333333336
SI,8093,2023,1,1.5154631696917,2.631933333333333,12.602275989629709,3.7,9.9
SI,8094,2023,2,1.5154631696917,3.3564333333333334,12.602275989629709,3.7,7.966666666666666
SI,8095,2023,3,1.5154631696917,3.777366666666667,12.602275989629709,3.7,6.3
SI,8096,2023,4,1.5154631696917,3.957433333333333,12.602275989629709,3.7,4.966666666666666
SI,8097,2024,1,1.5154631696917,3.9236333333333335,5.258500349960915,3.7,3.4
SI,8098,2024,2,1.5154631696917,3.8082,5.258500349960915,3.7,2.3666666666666667
SI,8099,2024,3,1.5154631696917,3.5553666666666666,5.258500349960915,3.7,1.0666666666666669
SI,8100,2024,4,1.5154631696917,2.9965,5.258500349960915,3.7,1.2
SK,8021,2005,1,5.03102650551527,2.140333333333333,13.332709478150928,16.3,2.766666666666667
SK,8022,2005,2,5.03102650551527,2.1246,13.332709478150928,16.3,2.533333333333333
SK,8023,2005,3,5.03102650551527,2.130333333333333,13.332709478150928,16.3,2.1666666666666665
SK,8024,2005,4,5.03102650551527,2.3434666666666666,13.332709478150928,16.3,3.633333333333333
SK,8025,2006,1,4.130089555325664,2.6115666666666666,16.18851947239095,13.4,4.233333333333333
SK,8026,2006,2,4.130089555325664,2.8895,16.18851947239095,13.4,4.566666666666666
SK,8027,2006,3,4.130089555325664,3.2213666666666665,16.18851947239095,13.4,4.833333333333333
SK,8028,2006,4,4.130089555325664,3.594466666666667,16.18851947239095,13.4,3.466666666666667
SK,8029,2007,1,3.229152605136057,3.8203333333333336,23.606717672713472,11.1,2.066666666666667
SK,8030,2007,2,3.229152605136057,4.0648333333333335,23.606717672713472,11.1,1.6666666666666667
SK,8031,2007,3,3.229152605136057,4.5005,23.606717672713472,11.1,1.3666666666666665
SK,8032,2007,4,3.229152605136057,4.724766666666667,23.606717672713472,11.1,2.4
SK,8033,2008,1,2.32821565494645,4.48,17.231342522147642,9.5,3.4
SK,8034,2008,2,2.32821565494645,4.8604666666666665,17.231342522147642,9.5,3.966666666666667
SK,8035,2008,3,2.32821565494645,4.9818,17.231342522147642,9.5,4.5
SK,8036,2008,4,2.32821565494645,4.214666666666667,17.231342522147642,9.5,3.8666666666666663
SK,8037,2009,1,4.78794997593851,2.0117,-3.042877341447703,12.0,2.3000000000000003
SK,8038,2009,2,4.78794997593851,1.310633333333333,-3.042877341447703,12.0,1.0666666666666669
SK,8039,2009,3,4.78794997593851,0.8692000000000001,-3.042877341447703,12.0,0.3666666666666667
SK,8040,2009,4,4.78794997593851,0.7219000000000001,-3.042877341447703,12.0,-0.0333333333333333
SK,8041,2010,1,5.36854918034668,0.6621666666666667,7.293060322715705,14.3,-0.0333333333333333
SK,8042,2010,2,5.36854918034668,0.6862666666666667,7.293060322715705,14.3,0.6999999999999998
SK,8043,2010,3,5.36854918034668,0.8749333333333333,7.293060322715705,14.3,1.0666666666666669
SK,8044,2010,4,5.36854918034668,1.0204666666666666,7.293060322715705,14.3,1.1
SK,8045,2011,1,5.30571463582038,1.0931333333333333,4.223699312290763,13.5,3.5
SK,8046,2011,2,5.30571463582038,1.4116333333333333,4.223699312290763,13.5,4.066666666666666
SK,8047,2011,3,5.30571463582038,1.5620666666666665,4.223699312290763,13.5,4.1000000000000005
SK,8048,2011,4,5.30571463582038,1.4955666666666667,4.223699312290763,13.5,4.666666666666667
SK,8049,2012,1,5.15691742164664,1.043,2.929071292244978,13.9,3.966666666666667
SK,8050,2012,2,5.15691742164664,0.6960333333333333,2.929071292244978,13.9,3.6
SK,8051,2012,3,5.15691742164664,0.3585666666666666,2.929071292244978,13.9,3.8
SK,8052,2012,4,5.15691742164664,0.1951333333333333,2.929071292244978,13.9,3.6
SK,8053,2013,1,5.15521654499405,0.2114666666666666,1.241136122546216,14.1,2.233333333333333
SK,8054,2013,2,5.15521654499405,0.2067999999999999,1.241136122546216,14.1,1.7333333333333334
SK,8055,2013,3,5.15521654499405,0.2235,1.241136122546216,14.1,1.3666666666666665
SK,8056,2013,4,5.15521654499405,0.2409,1.241136122546216,14.1,0.5333333333333333
SK,8057,2014,1,5.2026408246472,0.2951333333333333,2.571759557904363,13.1,-0.1
SK,8058,2014,2,5.2026408246472,0.2985666666666666,2.571759557904363,13.1,-0.1
SK,8059,2014,3,5.2026408246472,0.1645666666666666,2.571759557904363,13.1,-0.1333333333333333
SK,8060,2014,4,5.2026408246472,0.0814666666666666,2.571759557904363,13.1,-0.0333333333333333
SK,8061,2015,1,4.70929220260798,0.0460333333333333,4.981577094731993,11.5,-0.5
SK,8062,2015,2,4.70929220260798,-0.0065333333333333,4.981577094731993,11.5,-0.1
SK,8063,2015,3,4.70929220260798,-0.0278,4.981577094731993,11.5,-0.3
SK,8064,2015,4,4.70929220260798,-0.0891666666666666,4.981577094731993,11.5,-0.4666666666666666
SK,8065,2016,1,4.3455769187676,-0.1860666666666666,1.5492873459854062,9.6,-0.4666666666666666
SK,8066,2016,2,4.3455769187676,-0.2581,1.5492873459854062,9.6,-0.6
SK,8067,2016,3,4.3455769187676,-0.2981,1.5492873459854062,9.6,-0.7333333333333334
SK,8068,2016,4,4.3455769187676,-0.3125,1.5492873459854062,9.6,-0.0999999999999999
SK,8069,2017,1,3.62697846954924,-0.3278,4.090585368549005,8.1,1.0
SK,8070,2017,2,3.62697846954924,-0.3299666666666667,4.090585368549005,8.1,0.9666666666666668
SK,8071,2017,3,3.62697846954924,-0.3296333333333334,4.090585368549005,8.1,1.6333333333333335
SK,8072,2017,4,3.62697846954924,-0.3288,4.090585368549005,8.1,1.9666666666666668
SK,8073,2018,1,3.11539804225056,-0.3283,6.256422847499388,6.5,2.4333333333333336
SK,8074,2018,2,3.11539804225056,-0.3252333333333333,6.256422847499388,6.5,2.8666666666666667
SK,8075,2018,3,3.11539804225056,-0.3194999999999999,6.256422847499388,6.5,2.733333333333333
SK,8076,2018,4,3.11539804225056,-0.3153333333333333,6.256422847499388,6.5,2.1333333333333333
SK,8077,2019,1,2.95897371585084,-0.3085333333333333,4.7317527334275855,5.7,2.4
SK,8078,2019,2,2.95897371585084,-0.3171,4.7317527334275855,5.7,2.6
SK,8079,2019,3,2.95897371585084,-0.3967333333333333,4.7317527334275855,5.7,3.0
SK,8080,2019,4,2.95897371585084,-0.4029666666666666,4.7317527334275855,5.7,3.1
SK,8081,2020,1,2.56788614282869,-0.4055333333333333,-0.2399852433930482,6.7,2.9
SK,8082,2020,2,2.56788614282869,-0.3007,-0.2399852433930482,6.7,2.0
SK,8083,2020,3,2.56788614282869,-0.4717333333333333,-0.2399852433930482,6.7,1.5333333333333332
SK,8084,2020,4,2.56788614282869,-0.5227,-0.2399852433930482,6.7,1.6000000000000003
SK,8085,2021,1,2.1170420643996,-0.5424666666666668,8.026869639690526,6.8,1.0333333333333334
SK,8086,2021,2,2.1170420643996,-0.5404,8.026869639690526,6.8,2.066666666666667
SK,8087,2021,3,2.1170420643996,-0.5458,8.026869639690526,6.8,3.4
SK,8088,2021,4,2.1170420643996,-0.5663999999999999,8.026869639690526,6.8,4.766666666666667
SK,8089,2022,1,1.85551077468374,-0.529,7.918407774068048,6.1,8.533333333333333
SK,8090,2022,2,1.85551077468374,-0.3576,7.918407774068048,6.1,11.766666666666666
SK,8091,2022,3,1.85551077468374,0.4807333333333333,7.918407774068048,6.1,13.266666666666666
SK,8092,2022,4,1.85551077468374,1.7721333333333331,7.918407774068048,6.1,14.866666666666667
SK,8093,2023,1,1.99250796599293,2.631933333333333,12.349008400891393,5.8,15.1
SK,8094,2023,2,1.99250796599293,3.3564333333333334,12.349008400891393,5.8,12.533333333333331
SK,8095,2023,3,1.99250796599293,3.777366666666667,12.349008400891393,5.8,9.633333333333333
SK,8096,2023,4,1.99250796599293,3.957433333333333,12.349008400891393,5.8,7.1000000000000005
SK,8097,2024,1,1.99250796599293,3.9236333333333335,5.398162681006036,5.3,3.633333333333333
SK,8098,2024,2,1.99250796599293,3.8082,5.398162681006036,5.3,2.466666666666667
SK,8099,2024,3,1.99250796599293,3.5553666666666666,5.398162681006036,5.3,3.033333333333333
SK,8100,2024,4,1.99250796599293,2.9965,5.398162681006036,5.3,3.4333333333333336
